"county","date","medi_cal","unemployment","calfresh"
"Santa Cruz",2014-07-01,"67 380",7.8,12402
"Santa Cruz",2014-08-01,"68 520",7.4,12218
"Santa Cruz",2014-09-01,"69 367",6.8,12178
"Santa Cruz",2014-10-01,"69 974",6.9,12360
"Santa Cruz",2014-11-01,"70 685",8,12564
"Santa Cruz",2014-12-01,"72 016",9,13036
"Santa Cruz",2015-01-01,"73 855",10.2,13271
"Santa Cruz",2015-02-01,"74 613",9.9,13389
"Santa Cruz",2015-03-01,"75 019",9.5,13628
"Santa Cruz",2015-04-01,"75 736",7.9,13787
"Santa Cruz",2015-05-01,"76 204",6.8,13834
"Santa Cruz",2015-06-01,"76 749",6.5,13880
"Santa Cruz",2015-07-01,"77 000",6.6,13880
"Santa Cruz",2015-08-01,"77 626",6.1,13875
"Santa Cruz",2015-09-01,"78 070",5.5,13854
"Santa Cruz",2015-10-01,"78 516",5.7,14031
"Santa Cruz",2015-11-01,"79 441",7,14227
"Santa Cruz",2015-12-01,"80 266",8.1,14488
"Santa Cruz",2016-01-01,"81 262",9.3,14771
"Santa Cruz",2016-02-01,"81 221",9.1,14925
"Santa Cruz",2016-03-01,"80 663",9.1,15063
"Santa Cruz",2016-04-01,"80 788",7.7,15034
"Santa Cruz",2016-05-01,"80 700",6,14929
"Santa Cruz",2016-06-01,"80 430",6,14825
"Santa Cruz",2016-07-01,"80 308",6.1,14500
"Santa Cruz",2016-08-01,"80 280",5.7,14361
"Santa Cruz",2016-09-01,"79 989",5.3,14213
"Santa Cruz",2016-10-01,"80 059",5.4,14144
"Santa Cruz",2016-11-01,"79 855",6.2,14267
"Santa Cruz",2016-12-01,"80 283",7.8,14564
"Santa Cruz",2017-01-01,"80 201",7.9,14653
"Santa Cruz",2017-02-01,"80 083",7.9,14830
"Santa Cruz",2017-03-01,"79 683",7.7,14939
"Santa Cruz",2017-04-01,"79 330",6.5,14861
"Santa Cruz",2017-05-01,"79 276",5.1,14839
"Santa Cruz",2017-06-01,"78 918",4.9,14653
"Santa Cruz",2017-07-01,"78 591",5,14252
"Santa Cruz",2017-08-01,"78 707",4.8,14156
"Santa Cruz",2017-09-01,"78 362",4.1,14023
"Santa Cruz",2017-10-01,"78 093",4,13982
"Santa Cruz",2017-11-01,"77 592",4.8,14109
"Santa Cruz",2017-12-01,"77 813",5.6,14362
"Santa Cruz",2018-01-01,"77 671",6.3,14583
"Santa Cruz",2018-02-01,"77 543",6.6,14771
"Santa Cruz",2018-03-01,"77 096",6.3,14858
"Santa Cruz",2018-04-01,"76 896",5.3,14826
"Santa Cruz",2018-05-01,"76 816",4.3,14789
"Santa Cruz",2018-06-01,"76 490",4.5,14553
"Santa Cruz",2018-07-01,"76 518",4.2,14085
"Santa Cruz",2018-08-01,"76 182",3.9,13914
"Santa Cruz",2018-09-01,"75 984",3.5,13686
"Santa Cruz",2018-10-01,"75 565",3.5,13707
"Santa Cruz",2018-11-01,"74 957",4.1,13687
"Santa Cruz",2018-12-01,NA,5.3,13792
"Santa Cruz",2019-01-01,NA,6.5,13817
"Santa Cruz",2019-03-01,NA,6.9,13821
"Santa Cruz",2019-04-01,NA,5.5,13921
"Santa Cruz",2019-05-01,NA,3.9,14003
"Santa Cruz",2019-06-01,NA,4.2,14259
"Santa Cruz",2019-07-01,NA,4.3,14427
"Santa Cruz",2019-08-01,NA,3.9,14305
"Santa Cruz",2019-09-01,NA,3.1,14258
"Santa Cruz",2019-10-01,NA,3.3,14554
"Santa Cruz",2019-11-01,NA,3.9,14759
"Santa Cruz",2019-12-01,NA,4.9,14911
"Santa Cruz",2020-01-01,NA,6.2,15112
"Santa Cruz",2020-02-01,NA,6.4,15163
"Santa Cruz",2020-03-01,NA,7.9,15506
"Santa Cruz",2020-04-01,NA,17.4,17625
"Santa Cruz",2020-05-01,NA,14.4,18401
"Santa Cruz",2020-06-01,NA,13,18581
"Santa Cruz",2020-07-01,NA,11.2,17950
"Santa Cruz",2020-08-01,NA,8.6,17535
"Santa Cruz",2020-09-01,NA,8.1,17262
"Santa Cruz",2020-10-01,NA,7.1,16447
"Santa Cruz",2020-11-01,NA,6.7,16017
"Santa Cruz",2020-12-01,NA,8.5,15994
"Shasta",2014-01-01,"51 392",11.4,11995
"Shasta",2014-02-01,"52 974",11.7,12036
"Shasta",2014-03-01,"55 147",11.6,12233
"Shasta",2014-04-01,"56 203",10,12324
"Shasta",2014-05-01,"56 944",9.2,12581
"Shasta",2014-06-01,"57 738",9.3,12696
"Shasta",2014-07-01,"58 659",9.7,12720
"Shasta",2014-08-01,"59 613",9,12864
"Shasta",2014-09-01,"60 128",8.2,12815
"Shasta",2014-10-01,"60 869",8.2,12892
"Shasta",2014-11-01,"61 126",8.5,12778
"Shasta",2014-12-01,"61 941",8.7,12844
"Shasta",2015-01-01,"63 042",9.4,12834
"Shasta",2015-02-01,"63 917",9.2,12826
"Shasta",2015-03-01,"64 395",8.9,13017
"Shasta",2015-04-01,"64 533",7.9,13084
"Shasta",2015-05-01,"64 639",7.5,13117
"Shasta",2015-06-01,"64 671",7.6,13070
"Shasta",2015-07-01,"64 849",7.9,13115
"Shasta",2015-08-01,"64 872",7.1,13122
"Shasta",2015-09-01,"65 071",6.6,13035
"Shasta",2015-10-01,"65 050",6.8,13124
"Shasta",2015-11-01,"65 046",7,12882
"Shasta",2015-12-01,"65 421",7.3,12936
"Shasta",2016-01-01,"66 102",8.3,12916
"Shasta",2016-02-01,"66 002",8,12929
"Shasta",2016-03-01,"66 078",8.3,12990
"Shasta",2016-04-01,"66 064",7,12982
"Shasta",2016-05-01,"66 012",6.2,13015
"Shasta",2016-06-01,"65 703",6.8,13015
"Shasta",2016-07-01,"65 151",7,12960
"Shasta",2016-08-01,"64 795",6.6,13087
"Shasta",2016-09-01,"64 697",6.3,12966
"Shasta",2016-10-01,"64 829",6.2,12908
"Shasta",2016-11-01,"64 539",6.3,12823
"Shasta",2016-12-01,"64 647",6.8,12730
"Shasta",2017-01-01,"64 497",7.3,12555
"Shasta",2017-02-01,"64 339",7.4,12450
"Shasta",2017-03-01,"64 351",6.9,12573
"Shasta",2017-04-01,"63 942",6.2,12427
"Shasta",2017-05-01,"63 724",5.3,12419
"Shasta",2017-06-01,"63 429",5.5,12457
"Shasta",2017-07-01,"63 263",5.8,12333
"Shasta",2017-08-01,"63 276",5.6,12375
"Shasta",2017-09-01,"63 306",4.9,12332
"Shasta",2017-10-01,"63 228",4.8,12298
"Shasta",2017-11-01,"63 125",4.9,12256
"Shasta",2017-12-01,"63 005",5.1,12331
"Shasta",2018-01-01,"63 173",5.7,12367
"Shasta",2018-02-01,"62 879",5.9,12235
"Shasta",2018-03-01,"62 824",5.7,12322
"Shasta",2018-04-01,"63 002",4.9,12254
"Shasta",2018-05-01,"62 956",4.3,12330
"Shasta",2018-06-01,"63 139",5.1,12271
"Shasta",2018-07-01,"63 308",4.9,12089
"Shasta",2018-08-01,"63 430",4.7,12107
"Shasta",2018-09-01,"62 987",4.3,11837
"Shasta",2018-10-01,"62 930",4.3,11900
"Shasta",2018-11-01,"62 777",4.4,11838
"Shasta",2018-12-01,NA,4.8,11720
"Shasta",2019-01-01,NA,6.2,11828
"Shasta",2019-03-01,NA,6.2,11533
"Shasta",2019-04-01,NA,4.9,11471
"Shasta",2019-05-01,NA,4.1,11479
"Shasta",2019-06-01,NA,4.6,12668
"Shasta",2019-07-01,NA,4.9,13068
"Shasta",2019-08-01,NA,4.4,13464
"Shasta",2019-09-01,NA,3.5,13763
"Shasta",2019-10-01,NA,3.8,13886
"Shasta",2019-11-01,NA,3.9,13873
"Shasta",2019-12-01,NA,4.2,13974
"Shasta",2020-01-01,NA,5.4,13956
"Shasta",2020-02-01,NA,5.4,13956
"Shasta",2020-03-01,NA,6.8,13979
"Shasta",2020-04-01,NA,15.9,15063
"Shasta",2020-05-01,NA,13.1,15524
"Shasta",2020-06-01,NA,11.5,15535
"Shasta",2020-07-01,NA,10.5,15058
"Shasta",2020-08-01,NA,8.3,14802
"Shasta",2020-09-01,NA,7.8,14531
"Shasta",2020-10-01,NA,6.9,14046
"Shasta",2020-11-01,NA,6.5,13650
"Shasta",2020-12-01,NA,8,13555
"Sierra",2014-01-01,"677",12.9,166
"Sierra",2014-02-01,"684",13.5,166
"Sierra",2014-03-01,"714",13.3,170
"Sierra",2014-04-01,"723",11.4,173
"Sierra",2014-05-01,"732",9.7,176
"Sierra",2014-06-01,"736",8.5,171
"Sierra",2014-07-01,"738",8.7,163
"Sierra",2014-08-01,"740",8.6,164
"Sierra",2014-09-01,"756",7.8,157
"Sierra",2014-10-01,"770",7.8,160
"Sierra",2014-11-01,"768",8.5,169
"Sierra",2014-12-01,"773",10.3,173
"Sierra",2015-01-01,"805",11.9,178
"Sierra",2015-02-01,"809",12.1,184
"Sierra",2015-03-01,"814",11.9,179
"Sierra",2015-04-01,"819",9.3,178
"Sierra",2015-05-01,"830",8.6,176
"Sierra",2015-06-01,"820",8,174
"Sierra",2015-07-01,"815",8,171
"Sierra",2015-08-01,"810",7.3,162
"Sierra",2015-09-01,"819",6.3,164
"Sierra",2015-10-01,"826",6.4,168
"Sierra",2015-11-01,"805",7.3,165
"Sierra",2015-12-01,"812",8.4,159
"Sierra",2016-01-01,"821",9.8,164
"Sierra",2016-02-01,"807",9.7,166
"Sierra",2016-03-01,"815",9.7,156
"Sierra",2016-04-01,"811",8.2,158
"Sierra",2016-05-01,"805",6.7,159
"Sierra",2016-06-01,"805",7,160
"Sierra",2016-07-01,"816",6.9,158
"Sierra",2016-08-01,"811",6.4,163
"Sierra",2016-09-01,"809",6,158
"Sierra",2016-10-01,"820",6.1,164
"Sierra",2016-11-01,"823",6.3,158
"Sierra",2016-12-01,"832",8.4,164
"Sierra",2017-01-01,"862",9.2,167
"Sierra",2017-02-01,"857",9.2,165
"Sierra",2017-03-01,"858",8.8,165
"Sierra",2017-04-01,"846",7.6,164
"Sierra",2017-05-01,"832",5.9,162
"Sierra",2017-06-01,"839",5.4,167
"Sierra",2017-07-01,"853",6.1,155
"Sierra",2017-08-01,"858",5.7,160
"Sierra",2017-09-01,"860",5.1,154
"Sierra",2017-10-01,"872",4.8,159
"Sierra",2017-11-01,"850",4.9,158
"Sierra",2017-12-01,"842",5.6,156
"Sierra",2018-01-01,"847",7.1,153
"Sierra",2018-02-01,"828",7.8,146
"Sierra",2018-03-01,"823",7,147
"Sierra",2018-04-01,"817",6.1,146
"Sierra",2018-05-01,"807",4.8,148
"Sierra",2018-06-01,"801",5.4,143
"Sierra",2018-07-01,"798",5.4,135
"Sierra",2018-08-01,"801",5.1,134
"Sierra",2018-09-01,"794",4.7,133
"Sierra",2018-10-01,"804",4.8,133
"Sierra",2018-11-01,"805",4.8,141
"Sierra",2018-12-01,NA,5.4,132
"Sierra",2019-01-01,NA,7.4,131
"Sierra",2019-03-01,NA,8.5,127
"Sierra",2019-04-01,NA,6.8,130
"Sierra",2019-05-01,NA,4.7,125
"Sierra",2019-06-01,NA,5.1,141
"Sierra",2019-07-01,NA,5.1,147
"Sierra",2019-08-01,NA,4.6,145
"Sierra",2019-09-01,NA,3.5,147
"Sierra",2019-10-01,NA,3.9,153
"Sierra",2019-11-01,NA,4,158
"Sierra",2019-12-01,NA,4.7,158
"Sierra",2020-01-01,NA,6.2,162
"Sierra",2020-02-01,NA,6.9,161
"Sierra",2020-03-01,NA,8.5,170
"Sierra",2020-04-01,NA,14.2,188
"Sierra",2020-05-01,NA,12.6,193
"Sierra",2020-06-01,NA,11.1,190
"Sierra",2020-07-01,NA,9.3,178
"Sierra",2020-08-01,NA,7.7,169
"Sierra",2020-09-01,NA,6.7,162
"Sierra",2020-10-01,NA,5.5,160
"Sierra",2020-11-01,NA,5,150
"Sierra",2020-12-01,NA,7,161
"Siskiyou",2014-01-01,"13 569",14.9,3140
"Siskiyou",2014-02-01,"14 162",15.2,3161
"Siskiyou",2014-03-01,"14 743",14.6,3160
"Siskiyou",2014-04-01,"15 000",11.3,3206
"Siskiyou",2014-05-01,"15 227",9.9,3210
"Siskiyou",2014-06-01,"15 403",9.7,3218
"Siskiyou",2014-07-01,"15 580",9.9,3184
"Siskiyou",2014-08-01,"15 762",9.4,3189
"Siskiyou",2014-09-01,"15 953",8.5,3201
"Siskiyou",2014-10-01,"16 118",8.6,3201
"Siskiyou",2014-11-01,"16 238",10,3191
"Siskiyou",2014-12-01,"16 445",11.3,3225
"Siskiyou",2015-01-01,"16 569",12.7,3223
"Siskiyou",2015-02-01,"16 733",12.5,3246
"Siskiyou",2015-03-01,"16 773",11.5,3255
"Siskiyou",2015-04-01,"16 905",9.3,3279
"Siskiyou",2015-05-01,"16 935",8.5,3288
"Siskiyou",2015-06-01,"16 932",8.3,3283
"Siskiyou",2015-07-01,"17 030",8.4,3250
"Siskiyou",2015-08-01,"17 201",7.6,3277
"Siskiyou",2015-09-01,"17 445",7.1,3267
"Siskiyou",2015-10-01,"17 607",7.4,3304
"Siskiyou",2015-11-01,"17 660",8.8,3313
"Siskiyou",2015-12-01,"17 803",10.5,3334
"Siskiyou",2016-01-01,"17 966",12,3332
"Siskiyou",2016-02-01,"18 092",11.5,3347
"Siskiyou",2016-03-01,"18 164",11.2,3326
"Siskiyou",2016-04-01,"18 306",8.7,3290
"Siskiyou",2016-05-01,"18 352",7.1,3227
"Siskiyou",2016-06-01,"18 373",7.2,3209
"Siskiyou",2016-07-01,"18 476",7.3,3172
"Siskiyou",2016-08-01,"18 599",7,3172
"Siskiyou",2016-09-01,"18 678",6.6,3129
"Siskiyou",2016-10-01,"18 809",6.8,3131
"Siskiyou",2016-11-01,"18 838",7.6,3093
"Siskiyou",2016-12-01,"18 890",9.4,3130
"Siskiyou",2017-01-01,"19 125",10,3122
"Siskiyou",2017-02-01,"19 078",10.5,3148
"Siskiyou",2017-03-01,"19 085",9.7,3166
"Siskiyou",2017-04-01,"19 112",7.5,3138
"Siskiyou",2017-05-01,"19 066",6.3,3116
"Siskiyou",2017-06-01,"18 963",6.2,3096
"Siskiyou",2017-07-01,"18 964",6.6,3071
"Siskiyou",2017-08-01,"18 776",6.3,3050
"Siskiyou",2017-09-01,"18 741",5.3,3050
"Siskiyou",2017-10-01,"18 758",5.4,3070
"Siskiyou",2017-11-01,"18 746",6.1,3048
"Siskiyou",2017-12-01,"18 753",7.4,3078
"Siskiyou",2018-01-01,"18 959",8.4,3127
"Siskiyou",2018-02-01,"19 052",8.9,3165
"Siskiyou",2018-03-01,"18 961",8.5,3192
"Siskiyou",2018-04-01,"18 953",6.6,3191
"Siskiyou",2018-05-01,"18 900",5.5,3197
"Siskiyou",2018-06-01,"18 820",6.2,3173
"Siskiyou",2018-07-01,"18 749",5.7,3101
"Siskiyou",2018-08-01,"18 732",5.5,3123
"Siskiyou",2018-09-01,"18 700",4.9,3120
"Siskiyou",2018-10-01,"18 698",5.1,3145
"Siskiyou",2018-11-01,"18 673",5.6,3139
"Siskiyou",2018-12-01,NA,7,3162
"Siskiyou",2019-01-01,NA,9.2,3221
"Siskiyou",2019-03-01,NA,9.6,3202
"Siskiyou",2019-04-01,NA,7.3,3166
"Siskiyou",2019-05-01,NA,5.4,3147
"Siskiyou",2019-06-01,NA,5.8,3441
"Siskiyou",2019-07-01,NA,6,3503
"Siskiyou",2019-08-01,NA,5.5,3613
"Siskiyou",2019-09-01,NA,4.3,3650
"Siskiyou",2019-10-01,NA,4.5,3697
"Siskiyou",2019-11-01,NA,5,3721
"Siskiyou",2019-12-01,NA,6.3,3799
"Siskiyou",2020-01-01,NA,8.3,3805
"Siskiyou",2020-02-01,NA,8.5,3838
"Siskiyou",2020-03-01,NA,10,3880
"Siskiyou",2020-04-01,NA,15.8,4210
"Siskiyou",2020-05-01,NA,13.5,4356
"Siskiyou",2020-06-01,NA,12.6,4408
"Siskiyou",2020-07-01,NA,11.2,4268
"Siskiyou",2020-08-01,NA,9.1,4205
"Siskiyou",2020-09-01,NA,8.5,4164
"Siskiyou",2020-10-01,NA,7.3,4103
"Siskiyou",2020-11-01,NA,7.3,4096
"Siskiyou",2020-12-01,NA,10.7,4113
"Solano",2014-01-01,"89 128",8.6,21494
"Solano",2014-02-01,"92 626",8.5,21480
"Solano",2014-03-01,"97 319",8.5,21933
"Solano",2014-04-01,"100 097",7.5,21995
"Solano",2014-05-01,"101 668",7.3,22200
"Solano",2014-06-01,"103 179",7.5,22321
"Solano",2014-07-01,"104 846",7.9,22292
"Solano",2014-08-01,"106 472",7.5,22498
"Solano",2014-09-01,"107 571",6.8,22309
"Solano",2014-10-01,"108 594",6.7,22378
"Solano",2014-11-01,"109 433",6.8,22256
"Solano",2014-12-01,"111 639",6.6,22458
"Solano",2015-01-01,"114 399",7.1,22313
"Solano",2015-02-01,"115 392",6.8,22211
"Solano",2015-03-01,"116 013",6.6,22470
"Solano",2015-04-01,"116 893",6.1,22650
"Solano",2015-05-01,"117 086",6,22818
"Solano",2015-06-01,"117 443",6.2,23070
"Solano",2015-07-01,"118 008",6.5,23149
"Solano",2015-08-01,"119 420",6,23396
"Solano",2015-09-01,"120 289",5.5,23332
"Solano",2015-10-01,"121 001",5.6,23249
"Solano",2015-11-01,"122 557",5.6,23107
"Solano",2015-12-01,"123 689",5.6,23082
"Solano",2016-01-01,"125 043",6,22861
"Solano",2016-02-01,"124 827",5.8,22783
"Solano",2016-03-01,"124 547",5.9,22818
"Solano",2016-04-01,"125 214",5.4,22656
"Solano",2016-05-01,"124 908",4.9,22742
"Solano",2016-06-01,"124 728",5.6,22598
"Solano",2016-07-01,"124 381",5.8,22415
"Solano",2016-08-01,"124 524",5.6,22402
"Solano",2016-09-01,"124 832",5.3,22149
"Solano",2016-10-01,"125 212",5.3,21992
"Solano",2016-11-01,"124 648",5.1,21756
"Solano",2016-12-01,"124 749",5.2,21606
"Solano",2017-01-01,"124 957",5.8,21415
"Solano",2017-02-01,"124 505",5.5,21149
"Solano",2017-03-01,"124 161",5.2,21384
"Solano",2017-04-01,"123 311",4.7,21060
"Solano",2017-05-01,"122 446",4.4,21136
"Solano",2017-06-01,"121 544",4.8,21025
"Solano",2017-07-01,"120 941",5.1,20918
"Solano",2017-08-01,"121 342",4.9,21031
"Solano",2017-09-01,"121 011",4.2,20949
"Solano",2017-10-01,"120 821",4.2,20972
"Solano",2017-11-01,"120 366",4.1,20868
"Solano",2017-12-01,"121 121",4.1,20974
"Solano",2018-01-01,"120 618",4.5,20761
"Solano",2018-02-01,"120 048",4.4,20387
"Solano",2018-03-01,"119 553",4.1,20539
"Solano",2018-04-01,"118 809",3.6,20322
"Solano",2018-05-01,"118 471",3.4,20354
"Solano",2018-06-01,"118 071",4.2,20301
"Solano",2018-07-01,"118 172",4.1,20109
"Solano",2018-08-01,"118 128",3.9,20146
"Solano",2018-09-01,"117 939",3.5,20009
"Solano",2018-10-01,"117 807",3.6,20010
"Solano",2018-11-01,"117 230",3.6,19733
"Solano",2018-12-01,NA,3.8,19622
"Solano",2019-01-01,NA,4.7,19641
"Solano",2019-03-01,NA,4.6,19013
"Solano",2019-04-01,NA,3.7,18892
"Solano",2019-05-01,NA,3.3,18948
"Solano",2019-06-01,NA,3.9,20220
"Solano",2019-07-01,NA,4.2,20660
"Solano",2019-08-01,NA,3.8,20989
"Solano",2019-09-01,NA,3.1,21505
"Solano",2019-10-01,NA,3.3,19358
"Solano",2019-11-01,NA,3.3,21622
"Solano",2019-12-01,NA,3.4,21683
"Solano",2020-01-01,NA,4,21574
"Solano",2020-02-01,NA,3.9,21470
"Solano",2020-03-01,NA,5,21596
"Solano",2020-04-01,NA,14.9,24193
"Solano",2020-05-01,NA,14.2,26011
"Solano",2020-06-01,NA,13.7,27019
"Solano",2020-07-01,NA,12.4,26824
"Solano",2020-08-01,NA,10.3,26513
"Solano",2020-09-01,NA,9.7,26246
"Solano",2020-10-01,NA,8.5,25400
"Solano",2020-11-01,NA,7.5,24401
"Solano",2020-12-01,NA,8.8,24227
"Sonoma",2014-01-01,"94 253",6.4,18820
"Sonoma",2014-02-01,"97 976",6.4,18734
"Sonoma",2014-03-01,"103 063",6.4,18949
"Sonoma",2014-04-01,"105 610",5.4,19162
"Sonoma",2014-05-01,"107 205",5.3,19362
"Sonoma",2014-06-01,"108 416",5.6,19312
"Sonoma",2014-07-01,"109 966",6,19304
"Sonoma",2014-08-01,"111 825",5.7,19452
"Sonoma",2014-09-01,"113 170",5.1,19486
"Sonoma",2014-10-01,"113 764",5.1,19632
"Sonoma",2014-11-01,"114 888",5.2,19582
"Sonoma",2014-12-01,"116 936",4.9,19777
"Sonoma",2015-01-01,"119 855",5.3,19814
"Sonoma",2015-02-01,"121 040",5,19859
"Sonoma",2015-03-01,"121 893",4.8,20083
"Sonoma",2015-04-01,"122 660",4.3,20098
"Sonoma",2015-05-01,"122 823",4.3,20228
"Sonoma",2015-06-01,"122 938",4.6,20245
"Sonoma",2015-07-01,"123 126",4.7,20183
"Sonoma",2015-08-01,"124 099",4.3,20080
"Sonoma",2015-09-01,"125 255",3.9,20051
"Sonoma",2015-10-01,"126 071",4.1,20022
"Sonoma",2015-11-01,"126 966",4.2,19983
"Sonoma",2015-12-01,"127 718",4.1,19861
"Sonoma",2016-01-01,"129 238",4.5,19602
"Sonoma",2016-02-01,"129 090",4.3,19477
"Sonoma",2016-03-01,"129 037",4.3,19468
"Sonoma",2016-04-01,"129 130",3.9,19386
"Sonoma",2016-05-01,"128 889",3.5,19340
"Sonoma",2016-06-01,"128 921",4.1,19321
"Sonoma",2016-07-01,"129 066",4.3,19088
"Sonoma",2016-08-01,"129 204",4,18830
"Sonoma",2016-09-01,"128 995",3.7,18529
"Sonoma",2016-10-01,"129 236",3.8,18256
"Sonoma",2016-11-01,"129 263",3.7,17998
"Sonoma",2016-12-01,"129 639",3.7,17891
"Sonoma",2017-01-01,"130 178",4.2,17594
"Sonoma",2017-02-01,"129 999",3.9,17390
"Sonoma",2017-03-01,"129 810",3.6,17574
"Sonoma",2017-04-01,"129 666",3.3,17375
"Sonoma",2017-05-01,"129 438",3,17348
"Sonoma",2017-06-01,"128 788",3.4,17326
"Sonoma",2017-07-01,"128 376",3.7,17114
"Sonoma",2017-08-01,"128 754",3.5,17242
"Sonoma",2017-09-01,"128 073",2.9,17167
"Sonoma",2017-10-01,"127 272",3,16960
"Sonoma",2017-11-01,"126 454",3,17414
"Sonoma",2017-12-01,"126 667",2.8,16881
"Sonoma",2018-01-01,"125 573",3.2,16778
"Sonoma",2018-02-01,"124 433",3,16488
"Sonoma",2018-03-01,"123 470",2.8,16662
"Sonoma",2018-04-01,"122 649",2.6,16437
"Sonoma",2018-05-01,"121 964",2.4,16379
"Sonoma",2018-06-01,"121 160",3,16319
"Sonoma",2018-07-01,"120 618",2.8,16106
"Sonoma",2018-08-01,"120 411",2.7,16099
"Sonoma",2018-09-01,"120 443",2.4,15906
"Sonoma",2018-10-01,"120 182",2.5,15780
"Sonoma",2018-11-01,"119 335",2.5,15571
"Sonoma",2018-12-01,NA,2.6,15389
"Sonoma",2019-01-01,NA,3.3,15231
"Sonoma",2019-03-01,NA,3.3,14995
"Sonoma",2019-04-01,NA,2.6,2740
"Sonoma",2019-05-01,NA,2.3,14923
"Sonoma",2019-06-01,NA,2.8,15529
"Sonoma",2019-07-01,NA,3,15865
"Sonoma",2019-08-01,NA,2.7,16242
"Sonoma",2019-09-01,NA,2.2,16337
"Sonoma",2019-10-01,NA,2.3,16385
"Sonoma",2019-11-01,NA,2.4,16490
"Sonoma",2019-12-01,NA,2.4,16484
"Sonoma",2020-01-01,NA,2.9,16482
"Sonoma",2020-02-01,NA,2.8,16424
"Sonoma",2020-03-01,NA,3.6,16660
"Sonoma",2020-04-01,NA,15.2,18267
"Sonoma",2020-05-01,NA,12.7,19473
"Sonoma",2020-06-01,NA,11.5,20155
"Sonoma",2020-07-01,NA,9.8,20358
"Sonoma",2020-08-01,NA,7.7,20574
"Sonoma",2020-09-01,NA,7.2,20280
"Sonoma",2020-10-01,NA,6.2,19769
"Sonoma",2020-11-01,NA,5.5,19059
"Sonoma",2020-12-01,NA,6.5,18589
"Stanislaus",2014-01-01,"169 234",12.9,42193
"Stanislaus",2014-02-01,"177 226",12.9,42117
"Stanislaus",2014-03-01,"187 080",13.1,42363
"Stanislaus",2014-04-01,"191 993",11.7,42355
"Stanislaus",2014-05-01,"195 201",11.1,42537
"Stanislaus",2014-06-01,"198 100",11.2,42838
"Stanislaus",2014-07-01,"201 431",11.2,42873
"Stanislaus",2014-08-01,"204 666",10.3,42886
"Stanislaus",2014-09-01,"207 586",9.5,42836
"Stanislaus",2014-10-01,"210 333",9.7,42524
"Stanislaus",2014-11-01,"212 895",10.2,42453
"Stanislaus",2014-12-01,"215 735",10.3,42676
"Stanislaus",2015-01-01,"220 335",11,42583
"Stanislaus",2015-02-01,"223 938",10.9,42546
"Stanislaus",2015-03-01,"225 886",10.8,42979
"Stanislaus",2015-04-01,"227 832",10,43265
"Stanislaus",2015-05-01,"228 928",9.5,43587
"Stanislaus",2015-06-01,"228 293",9.8,43676
"Stanislaus",2015-07-01,"230 211",9.6,43553
"Stanislaus",2015-08-01,"232 570",8.5,43765
"Stanislaus",2015-09-01,"234 296",7.9,43461
"Stanislaus",2015-10-01,"235 730",8.4,43474
"Stanislaus",2015-11-01,"236 698",8.8,42973
"Stanislaus",2015-12-01,"237 115",8.9,42956
"Stanislaus",2016-01-01,"240 317",9.7,42639
"Stanislaus",2016-02-01,"241 721",9.7,42632
"Stanislaus",2016-03-01,"241 342",10,42586
"Stanislaus",2016-04-01,"241 965",9.2,42367
"Stanislaus",2016-05-01,"242 615",8.1,42356
"Stanislaus",2016-06-01,"242 562",8.9,42167
"Stanislaus",2016-07-01,"243 038",8.6,41897
"Stanislaus",2016-08-01,"244 181",7.8,41974
"Stanislaus",2016-09-01,"244 963",7.4,41499
"Stanislaus",2016-10-01,"245 698",7.8,41187
"Stanislaus",2016-11-01,"246 412",7.9,40920
"Stanislaus",2016-12-01,"247 167",8.6,40599
"Stanislaus",2017-01-01,"248 834",9.1,40463
"Stanislaus",2017-02-01,"249 971",9,40049
"Stanislaus",2017-03-01,"250 072",8.8,40126
"Stanislaus",2017-04-01,"249 487",8,39798
"Stanislaus",2017-05-01,"249 817",7.2,39732
"Stanislaus",2017-06-01,"249 693",7.6,39844
"Stanislaus",2017-07-01,"250 133",7.6,39640
"Stanislaus",2017-08-01,"251 325",6.9,39568
"Stanislaus",2017-09-01,"250 950",6,39239
"Stanislaus",2017-10-01,"250 623",6,39064
"Stanislaus",2017-11-01,"250 501",6.5,38782
"Stanislaus",2017-12-01,"250 237",6.8,38671
"Stanislaus",2018-01-01,"250 088",7.4,38318
"Stanislaus",2018-02-01,"249 979",7.4,37759
"Stanislaus",2018-03-01,"249 175",7.1,37905
"Stanislaus",2018-04-01,"245 566",6.3,37473
"Stanislaus",2018-05-01,"244 080",6.1,37386
"Stanislaus",2018-06-01,"242 737",7.2,37211
"Stanislaus",2018-07-01,"241 229",6.7,36797
"Stanislaus",2018-08-01,"241 215",5.9,36578
"Stanislaus",2018-09-01,"240 487",5.3,36191
"Stanislaus",2018-10-01,"239 823",5.4,35910
"Stanislaus",2018-11-01,"239 547",5.7,35461
"Stanislaus",2018-12-01,NA,6.3,35274
"Stanislaus",2019-01-01,NA,7.4,35160
"Stanislaus",2019-03-01,NA,7.5,34168
"Stanislaus",2019-04-01,NA,6.4,33944
"Stanislaus",2019-05-01,NA,5.6,33754
"Stanislaus",2019-06-01,NA,6.5,35025
"Stanislaus",2019-07-01,NA,6.6,36656
"Stanislaus",2019-08-01,NA,5.8,37433
"Stanislaus",2019-09-01,NA,4.6,37712
"Stanislaus",2019-10-01,NA,4.9,37874
"Stanislaus",2019-11-01,NA,5.2,37895
